Function,Algorithm,Run,Best
F7,IFPOA-X,9,2.905595e+01
F7,IFPOA-X,10,7.097669e+01
F7,IFPOA-X,11,3.752035e+01
F7,IFPOA-X,12,5.518121e+01
F7,IFPOA-X,13,5.397393e+01
F7,IFPOA-X,14,3.723016e+01
F7,IFPOA-X,15,5.252225e+01
F7,FPA,1,7.149031e+01
F7,FPA,2,3.418051e+01
F7,FPA,3,1.195536e+02
F7,FPA,4,7.017492e+01
F7,FPA,5,9.307438e+01
F7,FPA,6,6.901339e+01
F7,FPA,7,7.111376e+01
F7,FPA,8,1.108811e+02
F7,FPA,9,6.698946e+01
F7,FPA,10,6.640736e+01
F7,FPA,11,6.016085e+01
F7,FPA,12,6.380349e+01
F7,FPA,13,3.968676e+01
F7,FPA,14,5.380325e+01
F7,FPA,15,1.300613e+02
F7,PSO,1,3.380409e+01
F7,PSO,2,2.227714e+01
F7,PSO,3,2.610473e+01
F7,PSO,4,3.500074e+01
F7,PSO,5,4.769082e+01
F7,PSO,6,9.970386e+00
F7,PSO,7,2.579128e+01
F7,PSO,8,7.233062e+01
F7,PSO,9,2.356419e+01
F7,PSO,10,1.865168e+01
F7,PSO,11,9.549547e+00
F7,PSO,12,2.197698e+01
F7,PSO,13,2.156111e+01
F7,PSO,14,1.574209e+01
F7,PSO,15,1.260637e+01
F7,DE,1,1.482946e+02
F7,DE,2,1.475045e+02
F7,DE,3,6.720539e+01
F7,DE,4,7.471765e+01
F7,DE,5,1.088390e+02
F7,DE,6,9.784524e+01
F7,DE,7,1.454600e+02
F7,DE,8,1.632542e+02
F7,DE,9,4.306623e+01
F7,DE,10,6.956644e+01
F7,DE,11,1.032773e+02
F7,DE,12,8.502376e+01
F7,DE,13,8.528133e+01
F7,DE,14,1.659672e+02
F7,DE,15,4.839221e+01
F7,L-SHADE,1,1.204568e+01
F7,L-SHADE,2,5.242313e+00
F7,L-SHADE,3,1.708897e+01
F7,L-SHADE,4,1.347345e+01
F7,L-SHADE,5,2.097823e+01
F7,L-SHADE,6,2.967404e+01
F7,L-SHADE,7,1.244956e+01
F7,L-SHADE,8,1.613652e+01
F7,L-SHADE,9,1.163239e+01
F7,L-SHADE,10,9.479535e+00
F7,L-SHADE,11,2.350535e+01
F7,L-SHADE,12,1.530269e+01
F7,L-SHADE,13,3.209414e+01
F7,L-SHADE,14,2.212732e+01
F7,L-SHADE,15,6.848870e+00
F7,GWO,1,5.420398e+00
F7,GWO,2,2.410647e+01
F7,GWO,3,8.114178e+00
F7,GWO,4,2.691291e+01
F7,GWO,5,1.106308e+01
F7,GWO,6,2.191042e+01
F7,GWO,7,5.705449e+00
F7,GWO,8,1.370626e+01
F7,GWO,9,9.383909e+00
F7,GWO,10,3.766686e+00
F7,GWO,11,1.875504e+01
F7,GWO,12,1.342861e+01
F7,GWO,13,3.054823e+00
F7,GWO,14,8.285226e+00
F7,GWO,15,4.438177e+00
F7,WOA,1,1.016115e+02
F7,WOA,2,9.198958e+01
F7,WOA,3,9.669598e+01
F7,WOA,4,9.487272e+01
F7,WOA,5,9.613885e+01
F7,WOA,6,9.436068e+01
F7,WOA,7,9.658962e+01
F7,WOA,8,1.054017e+02
F7,WOA,9,4.167696e+01
F7,WOA,10,7.970197e+01
F7,WOA,11,9.937693e+01
F7,WOA,12,8.804683e+01
F7,WOA,13,1.064837e+02
F7,WOA,14,1.043071e+02
F7,WOA,15,7.428868e+01
F7,TPE,1,6.281774e+01
F7,TPE,2,2.976635e+01
F7,TPE,3,6.601631e+01
F7,TPE,4,1.640309e+01
F7,TPE,5,3.536139e+01
F7,TPE,6,4.018760e+01
F7,TPE,7,2.886714e+01
F7,TPE,8,2.048727e+01
F7,TPE,9,3.083663e+01
F7,TPE,10,1.382865e+01
F7,TPE,11,3.582725e+01
F7,TPE,12,1.498890e+01
F7,TPE,13,4.755808e+01
F7,TPE,14,3.375125e+01
F7,TPE,15,1.443373e+01
F9,IFPOA-X,1,3.700662e+02
F9,IFPOA-X,2,3.861750e+02
F9,IFPOA-X,3,3.319167e+02
F9,IFPOA-X,4,3.099883e+02
F9,IFPOA-X,5,3.507682e+02
F9,IFPOA-X,6,3.452247e+02
F9,IFPOA-X,7,3.627985e+02
F9,IFPOA-X,8,3.568694e+02
F9,IFPOA-X,9,3.395659e+02
F9,IFPOA-X,10,3.554983e+02
F9,IFPOA-X,11,3.429463e+02
F9,IFPOA-X,12,3.439734e+02
F9,IFPOA-X,13,3.832690e+02
F9,IFPOA-X,14,3.884392e+02
F9,IFPOA-X,15,3.181590e+02
F9,FPA,1,3.576026e+02
F9,FPA,2,3.149882e+02
F9,FPA,3,3.708019e+02
F9,FPA,4,3.812689e+02
F9,FPA,5,3.637840e+02
F9,FPA,6,3.840751e+02
F9,FPA,7,3.640035e+02
F9,FPA,8,3.817058e+02
F9,FPA,9,3.155331e+02
F9,FPA,10,3.375489e+02
F9,FPA,11,3.863111e+02
F9,FPA,12,3.851438e+02
F9,FPA,13,3.839323e+02
F9,FPA,14,3.670970e+02
F9,FPA,15,4.363991e+02
F9,PSO,1,4.129123e+02
F9,PSO,2,3.515491e+02
F9,PSO,3,3.384098e+02
F9,PSO,4,3.575294e+02
F9,PSO,5,2.941676e+02
F9,PSO,6,3.097554e+02
F9,PSO,7,3.048873e+02
F9,PSO,8,3.757148e+02
F9,PSO,9,3.360255e+02
F9,PSO,10,2.976843e+02
F9,PSO,11,3.335743e+02
F9,PSO,12,3.802591e+02
F9,PSO,13,4.080195e+02
F9,PSO,14,2.805005e+02
F9,PSO,15,3.277372e+02
F9,DE,1,2.849683e+02
F9,DE,2,3.095443e+02
F9,DE,3,2.839217e+02
F9,DE,4,3.112766e+02
F9,DE,5,2.474885e+02
F9,DE,6,3.741060e+02
F9,DE,7,3.705892e+02
F9,DE,8,3.730135e+02
F9,DE,9,2.621735e+02
F9,DE,10,2.680209e+02
F9,DE,11,2.850941e+02
F9,DE,12,2.565399e+02
F9,DE,13,2.622859e+02
F9,DE,14,2.895387e+02
F9,DE,15,3.163745e+02
F9,L-SHADE,1,2.874051e+02
F9,L-SHADE,2,3.513117e+02
F9,L-SHADE,3,3.365853e+02
F9,L-SHADE,4,3.697228e+02
F9,L-SHADE,5,2.848741e+02
F9,L-SHADE,6,3.194522e+02
F9,L-SHADE,7,3.003272e+02
F9,L-SHADE,8,3.173876e+02
F9,L-SHADE,9,3.599876e+02
F9,L-SHADE,10,3.002669e+02
F9,L-SHADE,11,2.449416e+02
F9,L-SHADE,12,2.848504e+02
F9,L-SHADE,13,2.661637e+02
F9,L-SHADE,14,2.570787e+02
F9,L-SHADE,15,2.918020e+02
F9,GWO,1,2.832389e+02
F9,GWO,2,2.311202e+02
F9,GWO,3,3.050932e+02
F9,GWO,4,1.953393e+02
F9,GWO,5,2.562311e+02
F9,GWO,6,3.296060e+02
F9,GWO,7,1.906505e+02
F9,GWO,8,3.296067e+02
F9,GWO,9,2.150327e+02
F9,GWO,10,2.719783e+02
F9,GWO,11,2.628384e+02
F9,GWO,12,2.369494e+02
F9,GWO,13,2.662773e+02
F9,GWO,14,2.686687e+02
F9,GWO,15,2.142194e+02
F9,WOA,1,3.709085e+02
F9,WOA,2,5.293385e+02
F9,WOA,3,3.518282e+02
F9,WOA,4,3.981353e+02
F9,WOA,5,4.782674e+02
F9,WOA,6,4.106581e+02
F9,WOA,7,4.530099e+02
F9,WOA,8,4.880376e+02
F9,WOA,9,4.122733e+02
F9,WOA,10,3.630336e+02
F9,WOA,11,3.630358e+02
F9,WOA,12,3.950724e+02
F9,WOA,13,4.019339e+02
F9,WOA,14,3.292324e+02
F9,WOA,15,3.988284e+02
F9,TPE,1,3.247718e+02
F9,TPE,2,3.192952e+02
F9,TPE,3,2.822576e+02
F9,TPE,4,3.254922e+02
F9,TPE,5,3.790677e+02
F9,TPE,6,3.933572e+02
F9,TPE,7,3.098392e+02
F9,TPE,8,3.571869e+02
F9,TPE,9,2.886752e+02
F9,TPE,10,3.194592e+02
F9,TPE,11,2.788684e+02
F9,TPE,12,3.181335e+02
F9,TPE,13,3.054666e+02
F9,TPE,14,3.663475e+02
F9,TPE,15,3.280012e+02
F10,IFPOA-X,1,1.957512e+01
F10,IFPOA-X,2,1.959022e+01
F10,IFPOA-X,3,1.967008e+01
F10,IFPOA-X,4,1.994770e+01
F10,IFPOA-X,5,1.984000e+01
F10,IFPOA-X,6,1.956881e+01
F10,IFPOA-X,7,2.027577e+01
F10,IFPOA-X,8,2.018859e+01
F10,IFPOA-X,9,1.952832e+01
F10,IFPOA-X,10,1.997549e+01
F10,IFPOA-X,11,2.055991e+01
F10,IFPOA-X,12,1.935026e+01
F10,IFPOA-X,13,1.946094e+01
F10,IFPOA-X,14,2.025282e+01
F10,IFPOA-X,15,2.027609e+01
F10,FPA,1,2.043407e+01
F10,FPA,2,1.993940e+01
F10,FPA,3,2.002213e+01
F10,FPA,4,2.009600e+01
F10,FPA,5,1.969105e+01
F10,FPA,6,1.988320e+01
F10,FPA,7,2.045995e+01
F10,FPA,8,2.015181e+01
F10,FPA,9,1.990809e+01
F10,FPA,10,2.034415e+01
F10,FPA,11,2.003588e+01
F10,FPA,12,2.006494e+01
F10,FPA,13,1.993795e+01
F10,FPA,14,2.012430e+01
F10,FPA,15,2.004064e+01
F10,PSO,1,2.048802e+01
F10,PSO,2,2.088739e+01
F10,PSO,3,1.942906e+01
F10,PSO,4,1.951461e+01
F10,PSO,5,1.981683e+01
F10,PSO,6,1.981227e+01
F10,PSO,7,1.934557e+01
F10,PSO,8,1.997726e+01
F10,PSO,9,1.991616e+01
F10,PSO,10,1.920773e+01
F10,PSO,11,2.003264e+01
F10,PSO,12,1.932117e+01
F10,PSO,13,1.970762e+01
F10,PSO,14,1.984809e+01
F10,PSO,15,1.956406e+01
F10,DE,1,1.990062e+01
F10,DE,2,1.939399e+01
F10,DE,3,1.965924e+01
F10,DE,4,2.024791e+01
F10,DE,5,1.994276e+01
F10,DE,6,2.057538e+01
F10,DE,7,2.015281e+01
F10,DE,8,1.984427e+01
F10,DE,9,2.032754e+01
F10,DE,10,1.904582e+01
F10,DE,11,2.003246e+01
F10,DE,12,2.001516e+01
F10,DE,13,2.011523e+01
F10,DE,14,1.854832e+01
F10,DE,15,1.787404e+01
F10,L-SHADE,1,1.939295e+01
F10,L-SHADE,2,1.731064e+01
F10,L-SHADE,3,1.854042e+01
F10,L-SHADE,4,1.837704e+01
F10,L-SHADE,5,1.736761e+01
F10,L-SHADE,6,2.042092e+01
F10,L-SHADE,7,1.943567e+01
F10,L-SHADE,8,1.861207e+01
F10,L-SHADE,9,1.835558e+01
F10,L-SHADE,10,1.785334e+01
F10,L-SHADE,11,1.859597e+01
F10,L-SHADE,12,1.681044e+01
F10,L-SHADE,13,2.011904e+01
F10,L-SHADE,14,1.792179e+01
F10,L-SHADE,15,1.849010e+01
F10,GWO,1,1.826277e+01
F10,GWO,2,1.495527e+01
F10,GWO,3,2.045793e+01
F10,GWO,4,1.649690e+01
F10,GWO,5,1.541669e+01
F10,GWO,6,1.803070e+01
F10,GWO,7,1.601491e+01
F10,GWO,8,1.581402e+01
F10,GWO,9,1.794913e+01
F10,GWO,10,1.905712e+01
F10,GWO,11,2.025224e+01
F10,GWO,12,1.824346e+01
F10,GWO,13,1.895184e+01
F10,GWO,14,1.769779e+01
F10,GWO,15,1.933513e+01
F10,WOA,1,2.086371e+01
F10,WOA,2,2.055903e+01
F10,WOA,3,2.094050e+01
F10,WOA,4,2.064479e+01
F10,WOA,5,2.050464e+01
F10,WOA,6,2.099141e+01
F10,WOA,7,2.032341e+01
F10,WOA,8,2.084014e+01
F10,WOA,9,2.017622e+01
F10,WOA,10,2.116188e+01
F10,WOA,11,2.037071e+01
F10,WOA,12,2.092331e+01
F10,WOA,13,2.055273e+01
F10,WOA,14,2.024217e+01
F10,WOA,15,2.034901e+01
F10,TPE,1,1.956396e+01
F10,TPE,2,1.878034e+01
F10,TPE,3,1.798213e+01
F10,TPE,4,1.964440e+01
F10,TPE,5,1.944045e+01
F10,TPE,6,1.883984e+01
F10,TPE,7,1.957247e+01
F10,TPE,8,1.892776e+01
F10,TPE,9,2.055869e+01
F10,TPE,10,1.879882e+01
F10,TPE,11,1.876951e+01
F10,TPE,12,1.765121e+01
F10,TPE,13,1.920433e+01
F10,TPE,14,1.978585e+01
F10,TPE,15,1.953438e+01
F11,IFPOA-X,1,2.549900e+02
F11,IFPOA-X,2,3.280652e+02
F11,IFPOA-X,3,2.654709e+02
F11,IFPOA-X,4,2.503254e+02
F11,IFPOA-X,5,3.164832e+02
F11,IFPOA-X,6,2.039149e+02
F11,IFPOA-X,7,4.382156e+02
F11,IFPOA-X,8,4.037779e+02
F11,IFPOA-X,9,4.132904e+02
F11,IFPOA-X,10,5.152487e+02
F11,IFPOA-X,11,2.942114e+02
F11,IFPOA-X,12,3.259034e+02
F11,IFPOA-X,13,4.493354e+02
F11,IFPOA-X,14,4.063437e+02
F11,IFPOA-X,15,3.793608e+02
F11,FPA,1,4.543195e+02
F11,FPA,2,6.267685e+02
F11,FPA,3,4.817627e+02
F11,FPA,4,4.859292e+02
F11,FPA,5,3.994210e+02
F11,FPA,6,4.772010e+02
F11,FPA,7,5.472777e+02
F11,FPA,8,6.622176e+02
F11,FPA,9,4.353414e+02
F11,FPA,10,5.890631e+02
F11,FPA,11,4.916963e+02
F11,FPA,12,6.103784e+02
F11,FPA,13,5.903153e+02
F11,FPA,14,5.055258e+02
F11,FPA,15,4.862366e+02
F11,PSO,1,2.580830e+02
F11,PSO,2,2.027060e+02
F11,PSO,3,2.280111e+02
F11,PSO,4,1.694207e+02
F11,PSO,5,2.841306e+02
F11,PSO,6,2.313424e+02
F11,PSO,7,2.546977e+02
F11,PSO,8,1.881865e+02
F11,PSO,9,3.314607e+02
F11,PSO,10,2.987590e+02
F11,PSO,11,2.428330e+02
F11,PSO,12,2.023486e+02
F11,PSO,13,2.276248e+02
F11,PSO,14,2.870304e+02
F11,PSO,15,3.078981e+02
F11,DE,1,3.135284e+02
F11,DE,2,6.364219e+02
F11,DE,3,2.976871e+02
F11,DE,4,5.734095e+02
F11,DE,5,2.056709e+02
F11,DE,6,6.467709e+02
F11,DE,7,5.758516e+02
F11,DE,8,4.819873e+02
F11,DE,9,7.039331e+02
F11,DE,10,6.170793e+02
F11,DE,11,4.088247e+02
F11,DE,12,6.292274e+02
F11,DE,13,2.933682e+02
F11,DE,14,4.865740e+02
F11,DE,15,3.365146e+02
F11,L-SHADE,1,1.906020e+02
F11,L-SHADE,2,1.555372e+02
F11,L-SHADE,3,1.196091e+02
F11,L-SHADE,4,2.383002e+02
F11,L-SHADE,5,1.797677e+02
F11,L-SHADE,6,2.110690e+02
F11,L-SHADE,7,2.418564e+02
F11,L-SHADE,8,1.633111e+02
F11,L-SHADE,9,1.561118e+02
F11,L-SHADE,10,1.433437e+02
F11,L-SHADE,11,1.716561e+02
F11,L-SHADE,12,1.567306e+02
F11,L-SHADE,13,2.629524e+02
F11,L-SHADE,14,9.506978e+01
F11,L-SHADE,15,1.510169e+02
F11,GWO,1,7.481562e+01
F11,GWO,2,9.466984e+01
F11,GWO,3,8.401074e+01
F11,GWO,4,8.800957e+01
F11,GWO,5,1.375904e+02
F11,GWO,6,1.155658e+02
F11,GWO,7,1.345307e+02
F11,GWO,8,8.399091e+01
F11,GWO,9,1.699979e+02
F11,GWO,10,1.112579e+02
F11,GWO,11,1.088100e+02
F11,GWO,12,9.696817e+01
F11,GWO,13,8.629592e+01
F11,GWO,14,1.325913e+02
F11,GWO,15,1.349115e+02
F11,WOA,1,5.315625e+02
F11,WOA,2,3.688449e+02
F11,WOA,3,2.874028e+02
F11,WOA,4,5.265724e+02
F11,WOA,5,3.798548e+02
F11,WOA,6,5.433550e+02
F11,WOA,7,5.167455e+02
F11,WOA,8,4.566784e+02
F11,WOA,9,3.800297e+02
F11,WOA,10,4.052379e+02
F11,WOA,11,5.439159e+02
F11,WOA,12,4.274757e+02
F11,WOA,13,5.553135e+02
F11,WOA,14,4.554007e+02
F11,WOA,15,3.947608e+02
F11,TPE,1,3.053330e+02
F11,TPE,2,1.715685e+02
F11,TPE,3,4.432172e+02
F11,TPE,4,3.352485e+02
F11,TPE,5,2.222241e+02
F11,TPE,6,4.371532e+02
F11,TPE,7,3.203781e+02
F11,TPE,8,2.201537e+02
F11,TPE,9,2.787856e+02
F11,TPE,10,2.538095e+02
F11,TPE,11,3.475111e+02
F11,TPE,12,2.934480e+02
F11,TPE,13,3.779531e+02
F11,TPE,14,3.303361e+02
F11,TPE,15,2.154722e+02
F12,IFPOA-X,1,5.010397e+07
F12,IFPOA-X,2,1.019273e+08
F12,IFPOA-X,3,1.254890e+08
F12,IFPOA-X,4,9.268794e+07
F12,IFPOA-X,5,8.859714e+07
F12,IFPOA-X,6,1.361130e+08
F12,IFPOA-X,7,1.192119e+08
F12,IFPOA-X,8,2.971460e+08
F12,IFPOA-X,9,3.423387e+08
F12,IFPOA-X,10,5.023363e+07
F12,IFPOA-X,11,1.000314e+08
F12,IFPOA-X,12,1.288429e+08
F12,IFPOA-X,13,6.633183e+07
F12,IFPOA-X,14,9.462270e+07
F12,IFPOA-X,15,2.208922e+08
F12,FPA,1,5.015742e+07
F12,FPA,2,1.029629e+08
F12,FPA,3,2.098648e+08
F12,FPA,4,8.918157e+07
F12,FPA,5,5.900103e+07
F12,FPA,6,1.295096e+08
F12,FPA,7,2.017204e+08
F12,FPA,8,1.045777e+08
F12,FPA,9,1.113501e+08
F12,FPA,10,9.112544e+07
F12,FPA,11,1.900301e+08
F12,FPA,12,1.505896e+08
F12,FPA,13,1.753282e+08
F12,FPA,14,7.861023e+07
F12,FPA,15,1.767611e+08
F12,PSO,1,1.373587e+07
F12,PSO,2,2.178092e+07
F12,PSO,3,7.427332e+07
F12,PSO,4,3.868023e+07
F12,PSO,5,3.597022e+07
F12,PSO,6,2.657632e+07
F12,PSO,7,6.850493e+07
F12,PSO,8,7.423836e+07
F12,PSO,9,2.811795e+07
F12,PSO,10,3.645083e+07
F12,PSO,11,1.995751e+07
F12,PSO,12,1.136854e+07
F12,PSO,13,7.591371e+07
F12,PSO,14,5.405591e+07
F12,PSO,15,8.083123e+07
F12,DE,1,4.350644e+08
F12,DE,2,5.089458e+08
F12,DE,3,4.270576e+08
F12,DE,4,3.048569e+08
F12,DE,5,7.792034e+07
F12,DE,6,2.771255e+08
F12,DE,7,3.044174e+08
F12,DE,8,5.310714e+08
F12,DE,9,3.339913e+08
F12,DE,10,3.405158e+08
F12,DE,11,6.896708e+07
F12,DE,12,3.995258e+08
F12,DE,13,5.721813e+08
F12,DE,14,2.241283e+08
F12,DE,15,3.036593e+08
F12,L-SHADE,1,1.086799e+07
F12,L-SHADE,2,3.385104e+07
F12,L-SHADE,3,4.310947e+07
F12,L-SHADE,4,5.024604e+07
F12,L-SHADE,5,6.479764e+06
F12,L-SHADE,6,3.248678e+07
F12,L-SHADE,7,1.111329e+07
F12,L-SHADE,8,5.016154e+07
F12,L-SHADE,9,2.794702e+07
F12,L-SHADE,10,3.097083e+07
F12,L-SHADE,11,1.880073e+07
F12,L-SHADE,12,3.595937e+07
F12,L-SHADE,13,8.876020e+07
F12,L-SHADE,14,1.354154e+07
F12,L-SHADE,15,1.320182e+07
F12,GWO,1,3.752141e+06
F12,GWO,2,2.318554e+07
F12,GWO,3,7.944906e+06
F12,GWO,4,7.055740e+06
F12,GWO,5,1.050805e+07
F12,GWO,6,1.228038e+07
F12,GWO,7,2.391617e+06
F12,GWO,8,3.673465e+07
F12,GWO,9,4.779789e+06
F12,GWO,10,3.851164e+06
F12,GWO,11,5.527632e+07
F12,GWO,12,1.091464e+07
F12,GWO,13,2.126575e+07
F12,GWO,14,1.397578e+07
F12,GWO,15,2.269999e+07
F12,WOA,1,1.617320e+08
F12,WOA,2,1.314895e+08
F12,WOA,3,2.033498e+08
F12,WOA,4,1.983941e+08
F12,WOA,5,1.706733e+08
F12,WOA,6,1.529018e+08
F12,WOA,7,1.312612e+08
F12,WOA,8,2.134778e+08
F12,WOA,9,2.157450e+08
F12,WOA,10,8.275464e+07
F12,WOA,11,1.253643e+08
F12,WOA,12,1.581880e+08
F12,WOA,13,2.071312e+08
F12,WOA,14,1.426648e+08
F12,WOA,15,1.057833e+08
F12,TPE,1,9.419602e+07
F12,TPE,2,1.893362e+08
F12,TPE,3,2.865168e+08
F12,TPE,4,1.041524e+08
F12,TPE,5,6.228703e+07
F12,TPE,6,1.781170e+07
F12,TPE,7,1.322759e+08
F12,TPE,8,2.937233e+08
F12,TPE,9,2.264427e+07
F12,TPE,10,1.879076e+08
F12,TPE,11,8.327215e+07
F12,TPE,12,2.585477e+07
F12,TPE,13,7.602969e+07
F12,TPE,14,6.882202e+07
F12,TPE,15,3.429972e+08
F13,IFPOA-X,1,5.290509e+08
F13,IFPOA-X,2,5.504056e+08
F13,IFPOA-X,3,4.200233e+08
F13,IFPOA-X,4,6.170225e+08
F13,IFPOA-X,5,4.873523e+08
F13,IFPOA-X,6,4.283515e+08
F13,IFPOA-X,7,5.908656e+08
F13,IFPOA-X,8,9.798741e+08
F13,IFPOA-X,9,4.618092e+08
F13,IFPOA-X,10,4.693237e+08
F13,IFPOA-X,11,2.578640e+08
F13,IFPOA-X,12,5.353647e+08
F13,IFPOA-X,13,3.632489e+08
F13,IFPOA-X,14,6.700117e+08
F13,IFPOA-X,15,3.610092e+08
F13,FPA,1,6.397078e+08
F13,FPA,2,7.218733e+08
F13,FPA,3,4.260936e+08
F13,FPA,4,4.930415e+08
F13,FPA,5,6.227198e+08
F13,FPA,6,6.969485e+08
F13,FPA,7,4.632826e+08
F13,FPA,8,8.103829e+08
F13,FPA,9,5.882994e+08
F13,FPA,10,7.071184e+08
F13,FPA,11,1.130595e+09
F13,FPA,12,3.663795e+08
F13,FPA,13,5.818256e+08
F13,FPA,14,5.179800e+08
F13,FPA,15,7.739664e+08
F13,PSO,1,1.149794e+08
F13,PSO,2,1.700270e+08
F13,PSO,3,1.406952e+08
F13,PSO,4,2.337093e+08
F13,PSO,5,2.923580e+08
F13,PSO,6,1.965559e+08
F13,PSO,7,3.673495e+08
F13,PSO,8,8.180147e+08
F13,PSO,9,3.245029e+08
F13,PSO,10,9.282250e+07
F13,PSO,11,7.735757e+08
F13,PSO,12,2.658615e+08
F13,PSO,13,2.906718e+08
F13,PSO,14,1.240343e+08
F13,PSO,15,3.476658e+08
F13,DE,1,5.213750e+08
F13,DE,2,6.130010e+08
F13,DE,3,1.455815e+09
F13,DE,4,9.512389e+08
F13,DE,5,1.369654e+09
F13,DE,6,4.956169e+08
F13,DE,7,5.256614e+08
F13,DE,8,2.597092e+08
F13,DE,9,1.833772e+09
F13,DE,10,1.439588e+09
F13,DE,11,4.196322e+08
F13,DE,12,1.340971e+09
F13,DE,13,1.258230e+09
F13,DE,14,3.217048e+09
F13,DE,15,1.362865e+09
F13,L-SHADE,1,1.199647e+08
F13,L-SHADE,2,1.488563e+08
F13,L-SHADE,3,2.726666e+08
F13,L-SHADE,4,8.224980e+07
F13,L-SHADE,5,2.072353e+08
F13,L-SHADE,6,1.631572e+08
F13,L-SHADE,7,6.952468e+07
F13,L-SHADE,8,2.446092e+08
F13,L-SHADE,9,1.718636e+08
F13,L-SHADE,10,1.262124e+08
F13,L-SHADE,11,1.515753e+08
F13,L-SHADE,12,7.600491e+08
F13,L-SHADE,13,4.149771e+08
F13,L-SHADE,14,3.963295e+08
F13,L-SHADE,15,4.075843e+07
F13,GWO,1,8.641625e+07
F13,GWO,2,5.705990e+07
F13,GWO,3,1.495649e+08
F13,GWO,4,1.747708e+08
F13,GWO,5,2.202384e+06
F13,GWO,6,8.097598e+07
F13,GWO,7,1.028488e+08
F13,GWO,8,1.346328e+08
F13,GWO,9,9.534083e+05
F13,GWO,10,9.757451e+06
F13,GWO,11,1.400549e+08
F13,GWO,12,1.550052e+08
F13,GWO,13,2.281391e+07
F13,GWO,14,2.587969e+08
F13,GWO,15,1.795646e+08
F13,WOA,1,6.585673e+08
F13,WOA,2,4.489261e+08
F13,WOA,3,6.593315e+08
F13,WOA,4,7.630911e+08
F13,WOA,5,4.080050e+08
F13,WOA,6,7.606456e+08
F13,WOA,7,3.559929e+08
F13,WOA,8,7.188411e+08
F13,WOA,9,8.346139e+08
F13,WOA,10,7.647855e+08
F13,WOA,11,8.524590e+08
F13,WOA,12,8.248017e+08
F13,WOA,13,7.083338e+08
F13,WOA,14,7.250547e+08
F13,WOA,15,7.534311e+08
F13,TPE,1,8.156460e+08
F13,TPE,2,5.893344e+08
F13,TPE,3,1.264297e+08
F13,TPE,4,3.915664e+08
F13,TPE,5,5.027280e+08
F13,TPE,6,3.881473e+08
F13,TPE,7,2.351752e+08
F13,TPE,8,1.837735e+08
F13,TPE,9,1.420314e+08
F13,TPE,10,1.845470e+08
F13,TPE,11,9.193199e+08
F13,TPE,12,1.948560e+08
F13,TPE,13,1.019090e+09
F13,TPE,14,3.180508e+08
F13,TPE,15,3.047697e+08
